ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,label,type
1556207598,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556207603,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556207608,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556207613,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556207623,2821,40,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556207628,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556207633,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556207638,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556207643,2608,9,0,589,646.8,38816,0,0,0.01,hud-service,1,dos
1556207648,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556207653,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556207663,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556207668,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556207673,3534,0,0,66,538.8,14464,0,0,0,unity-panel-se,1,dos
1556207678,2093,0,0,596,184.2,14072,0,0,0,apache2,1,dos
1556207683,1406,0,0,47,497.1,5052,0,0,0,whoopsie,1,dos
1556207688,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556207693,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556207698,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556207703,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556207708,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556207718,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556207723,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556207728,2821,42,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556207733,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556207738,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556207743,2608,10,0,589,646.8,38816,0,0,0.01,hud-service,1,dos
1556207748,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556207753,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556207758,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556207763,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556207768,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556207773,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556207778,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556207783,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556207788,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556207793,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556207798,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556207803,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556207808,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556207813,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556207818,2821,40,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556207823,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556207828,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556207833,2608,8,0,589,646.9,38816,132,0,0.01,hud-service,1,dos
1556207838,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556207843,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556207848,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556207853,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556207858,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556207863,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556207868,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556207873,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556207878,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556207883,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556207888,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556207893,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556207898,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556207903,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556207908,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556207913,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556207918,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556207923,2608,9,0,589,646.9,38816,0,0,0.01,hud-service,1,dos
1556207928,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556207933,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556207938,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556207948,1196,0,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556207953,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556207958,1406,0,0,47,497.1,5052,0,0,0,whoopsie,1,dos
1556207963,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556207968,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556207973,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556207978,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556207983,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556207988,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556207993,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556207998,1899,0,0,32,25344,1608,0,0,0,master,1,dos
1556208003,1401,13,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208008,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208013,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208018,2821,55,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208023,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208028,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208033,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208038,2608,9,0,589,646.9,38816,0,0,0.01,hud-service,1,dos
1556208043,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208048,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208053,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556208058,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208063,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208068,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556208073,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208078,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208083,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208088,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208093,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208098,1401,7,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208103,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208108,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208113,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208118,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208123,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208128,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208133,2608,9,0,589,647,39076,128,260,0.01,hud-service,1,dos
1556208138,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208143,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208148,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208153,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208158,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208163,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208168,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208173,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208178,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208183,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208188,1401,5,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208193,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208198,2821,40,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208203,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208208,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208213,2608,9,0,589,647,39076,0,0,0.01,hud-service,1,dos
1556208218,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208223,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208228,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556208238,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556208243,3158,0,0,49,699.8,17940,0,0,0,update-notifie,1,dos
1556208248,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208253,1196,0,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556208258,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208268,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208273,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208278,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208283,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208298,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208303,2821,80,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208308,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208313,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208318,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208323,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556208328,2608,9,0,589,647,39076,0,0,0.01,hud-service,1,dos
1556208333,1517,0,0,531,392.3,32616,0,0,0.01,named,1,dos
1556208338,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208343,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208348,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556208353,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556208358,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208363,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556208368,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208373,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556208378,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208383,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208388,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208393,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208398,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208403,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208408,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208413,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208418,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208423,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208428,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208433,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208438,2608,9,0,589,647,39076,0,0,0.01,hud-service,1,dos
1556208443,1517,0,0,531,392.3,32616,0,0,0.01,named,1,dos
1556208448,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208453,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208458,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208463,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208473,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208478,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208483,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208488,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208493,1401,9,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208498,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208503,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208508,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208513,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208518,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556208523,2608,9,0,589,647.2,39204,128,128,0.01,hud-service,1,dos
1556208528,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208533,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208538,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208543,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208548,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556208553,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208558,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556208563,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208568,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208573,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208578,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208583,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208588,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208593,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208598,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208603,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208608,2608,9,0,589,647.2,39204,0,0,0.01,hud-service,1,dos
1556208613,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208618,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208623,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556208628,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208633,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556208638,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556208643,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208648,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208653,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208658,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208663,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208668,1401,7,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208673,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208678,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208683,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208688,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208693,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208698,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208703,2608,9,0,589,647.2,39204,0,0,0.01,hud-service,1,dos
1556208708,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208713,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208718,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556208723,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208728,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556208733,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208738,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208743,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208753,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208758,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208768,1401,5,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208773,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208778,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208788,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208793,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208803,2608,9,0,589,647.3,39204,132,0,0.01,hud-service,1,dos
1556208808,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208813,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208823,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208828,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208833,1196,0,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556208838,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556208843,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556208848,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556208853,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208858,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208863,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208868,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208873,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208878,1401,9,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208883,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208888,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208893,3503,0,0,0,0,0,0,0,0,kworker/3:1,1,dos
1556208898,3504,0,0,0,0,0,0,0,0,kworker/1:0,1,dos
1556208903,2821,40,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208908,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556208913,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556208918,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556208923,2608,9,0,589,647.3,39204,0,0,0.01,hud-service,1,dos
1556208928,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556208933,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556208938,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556208943,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556208948,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556208953,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556208958,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556208963,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556208968,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556208973,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556208978,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556208983,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556208988,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556208993,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556208998,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556209003,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556209008,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556209013,2608,9,0,589,647.3,39204,0,0,0.01,hud-service,1,dos
1556209018,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556209028,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556209033,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556209038,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556209043,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556209048,1669,1910,0,148,18292,3084,0,0,0,atop,1,dos
1556209053,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556209058,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556209063,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556209068,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556209073,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556209078,1401,7,0,36,19296,824,0,0,0,irqbalance,1,dos
1556209083,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556209088,3405,0,0,0,0,0,0,0,0,kworker/u256:2,1,dos
1556209093,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556209098,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556209103,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556209108,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556209113,2608,9,0,589,647.3,39204,0,0,0.01,hud-service,1,dos
1556209118,1517,0,0,531,392.3,32616,0,0,0.01,named,1,dos
1556209123,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556209128,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556209133,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556209138,1196,0,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556209143,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556209148,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556209153,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556209158,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556209163,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556209168,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556209173,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556209178,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556209183,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556209193,2821,4,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556209198,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556209203,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556209208,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556209213,2608,8,0,589,647.4,39464,128,260,0.01,hud-service,1,dos
1556209218,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556209223,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556209228,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556209233,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556209238,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556209243,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556209248,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556209253,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556209258,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1554233915,3752,0,0,959,114.7,99,0,0,0.03,tcpdump,0,normal
1554233920,2797,518,22,1350,1.4,97724,0,944,0.03,nautilus,0,normal
1554233925,3119,21,2,3063,725.9,59316,0,952,0.02,update-manager,0,normal
1554233930,2774,3431,128,10,1.3,58384,8212,3192,0.02,compiz,0,normal
1554233935,2788,12,1,4,857.6,40876,0,404,0.01,evolution-cale,0,normal
1554233940,3346,0,0,193,1.5,31808,0,1152,0.01,Web-Content,0,normal
1554233945,1483,0,0,10415,537.4,25112,0,13.9,0.01,mysqld,0,normal
1554233950,1482,19,9,531,392.3,23856,0,2148,0.01,named,0,normal
1554233955,3790,6,8,2132,2.4,20176,0,1320,0.01,ostinato,0,normal
1554233960,2547,149,7,66,710.1,19724,0,308,0.01,unity-panel-se,0,normal
1554233965,3155,278,6,280,711.5,17312,0,204,0,gnome-terminal,0,normal
1554233970,2533,297,33,589,634.2,16788,0,704,0,hud-service,0,normal
1554233975,2801,20,1,127,454.3,14692,0,532,0,tracer-store,0,normal
1554233980,3793,0,0,978,2.9,12868,0,244,0,drone,0,normal
1554233985,3086,18,0,49,627.8,11736,0,724,0,update-notifie,0,normal
1554233990,2523,18,0,31,931.9,11176,0,720,0,unity-settings,0,normal
1554233995,2460,107,13,281,609.4,11096,0,440,0,bamfdaemon,0,normal
1554234000,1935,0,0,596,184.2,9028,0,60,0,apache2,0,normal
1554234005,2689,0,0,659,944.5,8852,0,608,0,indicator-date,0,normal
1554234010,2584,85,3,154,537.9,8772,0,488,0,ibus-ui-gt3,0,normal
1554234015,2798,0,0,114,465.6,8692,0,644,0,tracer-miner-,0,normal
1554234020,2770,27,1,193,332.4,8200,0,332,0,notify-osd,0,normal
1554234025,2794,18,0,33,465.9,7988,0,340,0,unity-fallbac,0,normal
1554234030,2795,18,0,297,456.9,7848,0,512,0,nm-applet,0,normal
1554234035,2982,0,0,119,472.7,7760,0,648,0,zeitgeist-data,0,normal
1554234040,2697,18,2,47,508.4,6548,0,324,0,indicator-prin,0,normal
1554234045,2966,18,0,27,444.4,6520,0,60,0,telepathy-indi,0,normal
1554234050,2707,35,1,121,521.1,6412,0,544,0,indicator-eyb,0,normal
1554234055,2537,47,3,223,642.3,6228,0,312,0,gnome-session,0,normal
1554234060,2680,0,0,88,327.2,6004,0,188,0,indicator-mess,0,normal
1554234065,2793,18,0,38,324.1,5864,0,316,0,polit-gnome-a,0,normal
1554234070,2742,0,0,82,478,5664,0,652,0,evolution-sour,0,normal
1554234075,2784,0,0,124,695.6,5308,0,492,0,goa-daemon,0,normal
1554234080,2809,42,12,36,381,4932,0,72,0,vmtoolsd,0,normal
1554234085,2993,155,24,127,246.5,4888,0,196,0,zeitgeist-fts,0,normal
1554234090,2908,0,0,39,423.1,4516,0,224,0,gvfsd-trash,0,normal
1554234095,2883,0,0,69,279.3,4312,0,356,0,gvfs-afc-volum,0,normal
1554234100,2466,0,0,13,329.7,4160,0,172,0,at-spi-bus-lau,0,normal
1554234105,2874,0,0,72,207.5,4112,0,200,0,gvfs-gphoto2-v,0,normal
1554234110,2501,66,3,148,353.5,3576,0,120,0,ibus-daemon,0,normal
1554234115,2588,0,0,73,377.8,3464,0,248,0,ibus-x11,0,normal
1554234120,2987,184,12,189,344,3308,0,0,0,zeitgeist-daem,0,normal
1554234125,3179,0,0,956,27308,3304,0,24,0,bash,0,normal
1554234130,3735,0,0,956,27308,3300,0,24,0,bash,0,normal
1554234135,3164,0,0,956,27292,3288,0,24,0,bash,0,normal
1554234140,3776,0,0,956,27308,3284,0,24,0,bash,0,normal
